user_address,ui_pay_amount,P,LV aidrop,LV total,player total 0.04%,revenues,,,,,,,,,,,,,
0xED060129977d3f46b0525701CC48E526D3210F31,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xed5269Ed3db1A75adE7928f38a2aC32AC090d2a2,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xf0A0B0f89Fc47c81a2A9bC20708c7d1b15d98567,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xf14a9C6Ab5a59f46e5B676405ed5ad0A0A6b87d6,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xf3380c706B608292a5627863Ab552f28De45dfd6,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xF43eC447236eB171193fFD26e4F76d27bB54685A,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xfA5b9E20387567b745Cf44Fd8Bd1ea259476115f,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0xFe52DA09A87Fa10B42F8649144285B6A2a3B8F65,"1,900",0.0135%,53,,,,,,,,,,,,,,,,
0x0041a0a3bD3bF5c325E81064A711aCdD79bBf9cA,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x0419C0da45F4206698ba314c90d6494A66985B4D,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x0A2509451626837354AAf335C65b44A202bb6aE7,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x0E28b6615845f17736F6ACFdd1192a9a997631a9,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x11b784B5b2D9bDc8B3981D9ffE2c6fFeE0679Aff,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x154Ec904C044944ca035D40eA06b1c37E8DE9cd4,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x1b6Ded046B31967d398ff6602b28063EeE4b86de,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x2182eeF8F4DE53003f35Bf4131914E0787395528,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x242e8b1705144839E2b9e50b44F14cB3F91946Ad,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x269b4Eb14Fa34be3ad897cA4557ca5DBC5f95788,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x27c9caFFf0611E44CdA7e5fBDD855184FD94121e,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x2ACFb64225c4c32B15533343b7a9c1a16fFcd8f6,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x30444714f1470823c1072D1ed4c09EBA2399d5bd,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x320231504ebd0dF2421cb922856a254d1a66C705,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x4065de486e7D857bdCB28cB215b91da48C3B5aFe,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x4687B7Fc8Fb7387306043A87740309d7441f9A93,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x4e0970B47A28635d315A78C386b2c2C0447A7ac3,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x550a2f5868F03112dfd72B41a470fE78Fd5eEb07,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x5682bC9579895cdB7209157a8AA276672F3a1965,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x58b083c6F11d8e380c0Ce76C1A4D6B0433Cab5dB,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x6E50d4e62a19f24aD336Da31Ae0a7Cc0D9789544,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x6f0333e09901D5887319C0fffaf57f3620b51fcA,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x89842717D1CC05F21074778c9582e9Abe421B1FF,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x9C2FcE79e2eCAfF2EDF0491A51587BC99Bc1df37,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xa1723637102D8eA9F41ed6cD2aCbb02C86F28F0A,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xA1A2786B129C5b003de888a0E99873Ac8C7b416A,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xb4406A86Dc41F8B13c628A3E094E5c43325584B0,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xb93900087c6B06b3f2abc2473FF21dD12Fa2844d,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xBa42f797b260A93b01F76FdF980A5A9a26eA0C60,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xC54b186727366D808bFCd29A3EC4b827998fc7Bb,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xCeaAe5334aeAe0DD01dc4C244C15aA52d569597B,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xd0d9aF73221792021421BF1A86488279d308BE28,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xd65d7a58820c1DCeF0497D42B4bc6eEE80b8Ae1a,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xdC167Fe76dDF75C6Ad42Aa609CC61CAfc94ebd82,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xdFcb8Bbde474501896d00a7653F1496e8d1D95C5,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xe21736864D0E65f3e7e38A000Bc7241203e3E1E6,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xEFDdB4fDdc259bb9caF9Ed530D11d44393aada2B,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xF63847Bd03cBD793F740276d98AcB488e72B034A,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0xf9967492468dc1C44a1a452F7ecA80e0a5e406F0,"1,800",0.0128%,51,,,,,,,,,,,,,,,,
0x66ec4Aaa04F83755476144FACc2550ba1Abbc982,"1,700",0.0121%,48,,,,,,,,,,,,,,,,
0x94d07B17a4651dA0160d87ffe9F6f4CBE160198C,"1,700",0.0121%,48,,,,,,,,,,,,,,,,
0xC82827DB815418E41EAEBB2A03432DAD786B44F4,"1,700",0.0121%,48,,,,,,,,,,,,,,,,
0xE76EF9fbb8f9F936102fc2ceF2D99a2be124DD09,"1,700",0.0121%,48,,,,,,,,,,,,,,,,
0x5f5D6CBA97d67DE36afF8131D73C6Ce1217e9A04,"1,600",0.0113%,45,,,,,,,,,,,,,,,,
0x6CDC28DbE15E79610F22e77E52CE1D3B8FB063DF,"1,600",0.0113%,45,,,,,,,,,,,,,,,,
0x936bA1A3248a143AbDb1542Cf9490cF2378cc8b4,"1,600",0.0113%,45,,,,,,,,,,,,,,,,
0x94c4E358D53E5a77A2a9325468FDF958519A939C,"1,600",0.0113%,45,,,,,,,,,,,,,,,,
0xD5385acE9fbB4835237662111193Fe9B8C99418A,"1,600",0.0113%,45,,,,,,,,,,,,,,,,
0x0c234D4464f21D4b1820Be50800b23565708762C,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0x32Cb32C66Ed6Ac092D12632A5bC6a78E8eFdE8E0,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0x38aDc9BEa5e69218BfEA49E9a1d41fBc1D0DbE17,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0x3E5734ba8166DfC38b1ff271b0903cBb7Efafe7C,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0x4ef66A65Fc0Af3C52f981937aEce8fDc77f71Ae2,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0x79b0bDb274e4aE741A12235B377e53a79284deD4,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0xa101f25569b42beEdFd8c42964314F35E59947E6,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0xAc981cF5E461130b5F708adD5Af757525025f4F5,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0xdF4a99Af33E5fA0a62F24eEda08DDCe08e3E8413,"1,500",0.0106%,42,,,,,,,,,,,,,,,,
0x1de57dfCc2a3adf13cf349f04Ae5b99dDabB8E2C,"1,400",0.0099%,39,,,,,,,,,,,,,,,,
0x80a46244Cb9BED1Fa7f6e71bA351aa2922D3ce7B,"1,400",0.0099%,39,,,,,,,,,,,,,,,,
0x9980890B8dcC3a6fF9aC03De638b62C0E3a15bB9,"1,400",0.0099%,39,,,,,,,,,,,,,,,,
0x9e61D65537013628413F0979fF4aB2961C501052,"1,400",0.0099%,39,,,,,,,,,,,,,,,,
0x1B5f616e4fed0B274329Ef4C599DCc6A1883f63D,"1,300",0.0092%,36,,,,,,,,,,,,,,,,
0x50c9705120d2117cd4A26fEC4B31856Bf6483630,"1,300",0.0092%,36,,,,,,,,,,,,,,,,
0x57d9697adc888E063FA953A52d9df1a6c746Eb53,"1,300",0.0092%,36,,,,,,,,,,,,,,,,
0x5Bc447fCD5Bde5542e71Ad206FD917c37a11c21c,"1,300",0.0092%,36,,,,,,,,,,,,,,,,
0x9693200746C056Bb3E548B6A25c5Fb1d5db2d874,"1,300",0.0092%,36,,,,,,,,,,,,,,,,
0xa3163891200b56Ff200517b82e3cd27Fc7888888,"1,300",0.0092%,36,,,,,,,,,,,,,,,,
0x3D38FeE3E1a4c43d8fcF715aA6C9ff025074E7E0,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0x6b242DDA99709b7818Bc0855Be84414861057F0d,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0x70933E4e777C2C8E23B1FA4f0dF6BcFbCc1A20ec,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0x7C8ceef0Ff3704d144e5F941cEAa73207234eb6E,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0xaEC26093124e92FfFC3a20336dF6BCEe0D6fc35a,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0xd671422bdDC48942f8C1F8f5C8662Efb6aB0afF4,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0xDb6FfD703EB4c187Afa628757C266a0B28511C82,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0xDcB41E9F81Ed392f2d8e926190f8cbfb3C527102,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0xE44064500c662D2B5B3F414441590B0b7DAb7E9D,"1,200",0.0085%,34,,,,,,,,,,,,,,,,
0x179a6B094b6E3A430a4540B62748eF0B7a238994,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0x1Bb18D98b713C53f108a94EBd2a8c99411AB4A27,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0x295377257359643F3C149089fcE8A2457e81Da2B,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0x4189ab08F226612a0181642b63f55FC2e6fA0537,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0x62d8355b80345731aBdF49f493Fb829C747C66ec,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0x90e1D8DfDE312aeb842564D6d7C3d337a320C653,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0xB6f23ad0882e768b91Ead7bC4B9c20e49aFfab56,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0xCDFD488793C111766CF52d703686EE786e7fFB56,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0xDd7964f61A7749Ee1f496A6623064aE1b9fC889e,"1,100",0.0078%,31,,,,,,,,,,,,,,,,
0x3D8250Ac679dcfd1E90c29E7a64AB5013645E579,"1,020",0.0072%,28,,,,,,,,,,,,,,,,
0x0b493Af26Fa61E5FF84290cA934b7c85E3195505,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x0d0149D11Dd458C67A954eeB7f6bF95BF17309Da,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x0eCdbcbE65e756cdD52732B6B943d5356AEE42dD,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x122a8D298Adc9B88DA2233dC9145bd0B10973729,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x1752Ba00aE30d2C432B90dc8555280d3415179A1,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x23b03bB3e535099598832F02C8035ADafB064d17,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x278bC6B4919eeE6DD1716796B6562c13d815E780,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x5AF8CC714B56D875b0E5BE08A0DF819d6593347F,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x5cc408d7953fE1F70638D33aeBc8f46bFCb24f9d,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x66da213025fd3c313A10184C97cAb4f44E4e75b6,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x81375674e496E5df99F774344805F339b3dA6D03,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x8D77F3FBf9E3607638f10D7B866777397CD79441,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x8eCa96806675Ed3882C844a8D2bB09005EeAd9bf,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0x9E63E6293f3a078D41DEd20B6eA9B400968b07f9,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xB27b6CEE170F09517D58657772cFA7c436F41a8E,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xC05B7De7e62885f646Ac6a49d00F1549037901AA,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xc8820416f4eaAcc65B3D65E327f326ee9F93b097,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xcc8e231E662Ce07B130304C894AeCafd4544e5d7,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xD30413f9396734b31D8A894DDA4FA2Ee87029D8F,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xf15304c1Be1c784Dd032343e81d6CEAbe3f00856,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xF384fd5907AACEEF038128C5Fa11e084E602aF92,"1,000",0.0071%,28,,,,,,,,,,,,,,,,
0xB13a694A85233595999F4DefD9E525522BF78Be7,980,0.0069%,27,,,,,,,,,,,,,,,,
0x7C00802d6b512Aa2c2Fc133C5685312C47D3bC8c,900,0.0064%,25,,,,,,,,,,,,,,,,
0x9C1a4dbc3A60Dd65610F4d2de55ebC07DdE1509d,900,0.0064%,25,,,,,,,,,,,,,,,,
0x9D2577afa197fc8af2064e847012Cd1E497502C4,900,0.0064%,25,,,,,,,,,,,,,,,,
0xac1ECD859a9b6290BA6Ad364E42A1745e77E105e,900,0.0064%,25,,,,,,,,,,,,,,,,
0xb1ba3F3c3dAdDAff91A96F01e1f39e5993ba6e7F,900,0.0064%,25,,,,,,,,,,,,,,,,
0xB4BD7D410543cB27f42c562ab3fF5DC12fBDd42F,900,0.0064%,25,,,,,,,,,,,,,,,,
0xD620835596Ea5ee8C4338DEb9a4793Bb022d41F0,900,0.0064%,25,,,,,,,,,,,,,,,,
0xdC182cc949a7F3592Bc2BBb89141eA1224ED0d7A,900,0.0064%,25,,,,,,,,,,,,,,,,
0xf35699Db68EaEdd6C6F1bAA307647D9aEcff7aDB,900,0.0064%,25,,,,,,,,,,,,,,,,
0xf3E4a3BC48938D273493D250b57927fCD4ABa59f,900,0.0064%,25,,,,,,,,,,,,,,,,
0xCC23a67B0A3373E685e4eD64cd50D228af7DAb7E,880,0.0062%,24,,,,,,,,,,,,,,,,
0x00A15c455bcC68043b88fb8d1B7F710d13B35eAA,800,0.0057%,22,,,,,,,,,,,,,,,,
0x060AcD484B919d52761Ad055De1b7716Bf6E3b7C,800,0.0057%,22,,,,,,,,,,,,,,,,
0x0C05D2A972Fef25E1eBc7D17124a76c7207A0098,800,0.0057%,22,,,,,,,,,,,,,,,,
0x1688D83d9AD92d1a46386101ECeC87ee3A78de86,800,0.0057%,22,,,,,,,,,,,,,,,,
0x1B8A1739C44d5b286A4c87f467Adc953723559E9,800,0.0057%,22,,,,,,,,,,,,,,,,
0x4752a51Db3594b8c41AA7dd98bD89132A4149bbA,800,0.0057%,22,,,,,,,,,,,,,,,,
0x4839054dB0269E73E8c76A3dFb14FC33D31A1356,800,0.0057%,22,,,,,,,,,,,,,,,,
0x58022646699a0b82380fa0Fa56c884c8c9073977,800,0.0057%,22,,,,,,,,,,,,,,,,
0x616bb10F2AbeD97cbb1CABBB83753D7C77C6E0F8,800,0.0057%,22,,,,,,,,,,,,,,,,
0x64da20FE816A386cb823Bebd8b5D55Fd46b7623F,800,0.0057%,22,,,,,,,,,,,,,,,,
0x68b4342E28Dc8987C376D1e3630F2952284A77aC,800,0.0057%,22,,,,,,,,,,,,,,,,
0x6EBEB76Ec2D7195350cb8f67caAb206bb309921A,800,0.0057%,22,,,,,,,,,,,,,,,,
0x754337474E1F310850f264C0cfEAb5Cfe8D68DCD,800,0.0057%,22,,,,,,,,,,,,,,,,
0x869Aed7C47010A5B2eB1B25cAAc23f4472A5E74f,800,0.0057%,22,,,,,,,,,,,,,,,,
0x8A21a07563f8F878FB869905e194a7A7D38683A9,800,0.0057%,22,,,,,,,,,,,,,,,,
0x8C70bcDDc399Bd4df60CBf894137cd66109e9bdf,800,0.0057%,22,,,,,,,,,,,,,,,,
0x97A3B850815F47A41ad0dcBf8697a114157cFED1,800,0.0057%,22,,,,,,,,,,,,,,,,
0x9CA8ECDF9e6D85aDC251C0d33368284904866689,800,0.0057%,22,,,,,,,,,,,,,,,,
0xA4C6391D9B0Fb2F7910b881c2AE18Cde8661fAfb,800,0.0057%,22,,,,,,,,,,,,,,,,
0xb1ee741F89Ff87b81Abb68d2429F3766BD824908,800,0.0057%,22,,,,,,,,,,,,,,,,
0xbe68b27d8c6B755c9c10Dde1FD9edc75f3E7F3E5,800,0.0057%,22,,,,,,,,,,,,,,,,
0xC915994E728e4481C740cBDf258783C955896587,800,0.0057%,22,,,,,,,,,,,,,,,,
0xFb3B07306BaCa9B18A1Eee0E8740c00D67DC1178,800,0.0057%,22,,,,,,,,,,,,,,,,
0xFE23860f875B03A7278F4f629c3db05466c63E2D,800,0.0057%,22,,,,,,,,,,,,,,,,
0x057efc51bbc687a2474741f1568cE9F8f54afF99,700,0.0050%,19,,,,,,,,,,,,,,,,
0x1C2618b26F8c5dF9e98dDd20f5c7771282823606,700,0.0050%,19,,,,,,,,,,,,,,,,
0x274F540e52F5626520A4d31f4C3F48a87fF9E23F,700,0.0050%,19,,,,,,,,,,,,,,,,
0x3DAc257F31196f62a9c40E1810db996DC9e804d2,700,0.0050%,19,,,,,,,,,,,,,,,,
0x5dE0C18aD34E2895AA6B7088e4E42305909D409d,700,0.0050%,19,,,,,,,,,,,,,,,,
0x72e44b2bFCf28755b5c1d54442F18e2daec5b561,700,0.0050%,19,,,,,,,,,,,,,,,,
0x7adE575E6D4C82D4E091049D6cFa86A527e5fb57,700,0.0050%,19,,,,,,,,,,,,,,,,
0x90aEfB6Be5FB7b77B8Ffc066ccFD69F9d148482A,700,0.0050%,19,,,,,,,,,,,,,,,,
0xB681C301ae7D6B6D4686fBc3bde80a713f03Acd4,700,0.0050%,19,,,,,,,,,,,,,,,,
0xef24caEfA8518b5C3da74e4eFb767cA5634f6F84,700,0.0050%,19,,,,,,,,,,,,,,,,
0xf92BC0e02264369509eb2727Ad3ceE179616ad76,700,0.0050%,19,,,,,,,,,,,,,,,,
0x15a3c89f689dEa2dcb90aaC4934e759f01165716,620,0.0044%,17,,,,,,,,,,,,,,,,
0x0d395Af37566067a04d89cCDAC9C3F7C6Bf6438A,600,0.0043%,17,,,,,,,,,,,,,,,,
0x1396F6797Dd15440Fe2Bc3b2251DD2AdbE9C4B45,600,0.0043%,17,,,,,,,,,,,,,,,,
0x14150C8c43AaA98286682282B1547E7Cd639b373,600,0.0043%,17,,,,,,,,,,,,,,,,
0x24Bb786191dab2F6619Da3b804E6FE4f8380282f,600,0.0043%,17,,,,,,,,,,,,,,,,
0x3f58Aee37d6d952C44d9cC9eb81B350C31FF45dB,600,0.0043%,17,,,,,,,,,,,,,,,,
0x4219C814Ea21226CB1227eBA81D3ced77C923Ac0,600,0.0043%,17,,,,,,,,,,,,,,,,
0x48D6cc4F98320116abF0aE516E6E626e67BFC548,600,0.0043%,17,,,,,,,,,,,,,,,,
0x4e525F0d6d84f8415bD28EdAc61Cf153eB98d820,600,0.0043%,17,,,,,,,,,,,,,,,,
0x4e6c47938E8234d381eCDDA0d69bFB3F03375312,600,0.0043%,17,,,,,,,,,,,,,,,,
0x53FF146b1f6b5013F6B0CF7cb9E414d87E0bF025,600,0.0043%,17,,,,,,,,,,,,,,,,
0x5b5b090D9b3D9CDB8672f1cfFbe26Db148A73DAc,600,0.0043%,17,,,,,,,,,,,,,,,,
0x5CC623Cc720982D485d38834e7059188ea26c019,600,0.0043%,17,,,,,,,,,,,,,,,,
0x5fb5f310d1DdEC835Ce1f7E59BdFf58AFBE66B01,600,0.0043%,17,,,,,,,,,,,,,,,,
0x612362Ace1Dc220D7BFFA7000029CcC92651547C,600,0.0043%,17,,,,,,,,,,,,,,,,
0x6B3433690e4aee89eA337F877Bf567B1F18b8A8E,600,0.0043%,17,,,,,,,,,,,,,,,,
0x6c1Df3cF5ABA3540166226b0F6d6dccc7674C998,600,0.0043%,17,,,,,,,,,,,,,,,,
0x715a93CfF237e768C4C107d2b682A722754013D7,600,0.0043%,17,,,,,,,,,,,,,,,,
0x72404F96D14F6c1ce2d94e833231C659B98babE8,600,0.0043%,17,,,,,,,,,,,,,,,,
0x7a79cb20ee1Dfc179913F522Bd58f4eD85E7D8e5,600,0.0043%,17,,,,,,,,,,,,,,,,
0x81Df85004Bd6C28925A119500b08088D2834BFE8,600,0.0043%,17,,,,,,,,,,,,,,,,
0x82320FE9480b0a0e5Df7011A9a1CD9Ceedef784e,600,0.0043%,17,,,,,,,,,,,,,,,,
0x86cD5d132d17CeB56235a573062057492652E54c,600,0.0043%,17,,,,,,,,,,,,,,,,
0x879b1eCB70639ff3Ad6f219a9382D27c4023f483,600,0.0043%,17,,,,,,,,,,,,,,,,
0x9d14906A3D4960519b23f87E2dF0bdD18818aCB1,600,0.0043%,17,,,,,,,,,,,,,,,,
0xA1Cc3c243Bc74761106D83Bd6e5F0601F35a7e3b,600,0.0043%,17,,,,,,,,,,,,,,,,
0xC49b38E0Bd9090feB59A0e8B5D1bD17fBD52a7fe,600,0.0043%,17,,,,,,,,,,,,,,,,
0xd78FdA87c583f13474ae652F0f4871267bD2EE64,600,0.0043%,17,,,,,,,,,,,,,,,,
0x04A2BDcD4a4F3aab2B3593801126968B38c7D73C,500,0.0035%,14,,,,,,,,,,,,,,,,
0x07FB27677203CB02C37420985145053F5E9c9087,500,0.0035%,14,,,,,,,,,,,,,,,,
0x116E4147bEBcae8F30ed019c48Cd777f92E247fD,500,0.0035%,14,,,,,,,,,,,,,,,,
0x15Ad947905A1Af35DA622F5bf22013eA87171Ca2,500,0.0035%,14,,,,,,,,,,,,,,,,
0x1B7f0Ad7133F058A5391F4f13111B143521cE823,500,0.0035%,14,,,,,,,,,,,,,,,,
0x1D6aFC6FA162f90f394e31E9032924956a238c49,500,0.0035%,14,,,,,,,,,,,,,,,,
0x31434Db77b474C3e573f606892b5e344d5446842,500,0.0035%,14,,,,,,,,,,,,,,,,
0x319D1E324085B087c5D9ED204022E38C3960f7F4,500,0.0035%,14,,,,,,,,,,,,,,,,
0x31c166c052dB5Cd8e1e85C95aEce6AD7D1692Db4,500,0.0035%,14,,,,,,,,,,,,,,,,
0x348Cd8F60c3482ba36FcC23317D16eB8cF64f135,500,0.0035%,14,,,,,,,,,,,,,,,,
0x36cBC15d7C39183fBF0BFFa2CDA6647367938415,500,0.0035%,14,,,,,,,,,,,,,,,,
0x42AA40313c251E0e5131C10a4CD75d86982f0924,500,0.0035%,14,,,,,,,,,,,,,,,,
0x44502877Ec4d8dcA7C3bF95f09cb93eD4f620C81,500,0.0035%,14,,,,,,,,,,,,,,,,
0x47DE0ca0Fea327329c8F0522C1b2ad19e93d733f,500,0.0035%,14,,,,,,,,,,,,,,,,
0x48B913652f9F90D568D2d624c251fd34b4212CF8,500,0.0035%,14,,,,,,,,,,,,,,,,
0x4a4Ae2331294c0DD97450BC0700fCeF3BaB14454,500,0.0035%,14,,,,,,,,,,,,,,,,
0x4afaC6d39fa09d00fd8750D932395AE247D5fE28,500,0.0035%,14,,,,,,,,,,,,,,,,
0x4B2D32Af24ddec93C6d37F6877Fd9C1A8854efDD,500,0.0035%,14,,,,,,,,,,,,,,,,
0x4d6aEA790DB2a3E861029C372e6298B180D9e802,500,0.0035%,14,,,,,,,,,,,,,,,,
0x51482BEAcEb76466126b6A70bb471966375627A9,500,0.0035%,14,,,,,,,,,,,,,,,,
0x52A461Da07f7EE62A19F66F4925C7d0A108c2A72,500,0.0035%,14,,,,,,,,,,,,,,,,
0x5f4315F0E6E59Dbb9b780830f7071ec7C11C889d,500,0.0035%,14,,,,,,,,,,,,,,,,
0x6a3c36c8F79a64Bf3ADa08C38948bb45d42c3417,500,0.0035%,14,,,,,,,,,,,,,,,,
0x744a9C2560850fAC3cc4F32e38FC0d1b59612284,500,0.0035%,14,,,,,,,,,,,,,,,,
0x7545732fBA79Aa94b6995500f7fbC4ff3587F9bb,500,0.0035%,14,,,,,,,,,,,,,,,,
0x7bfF62eA6aAd8e9934820abC61a6d61A68aEf25A,500,0.0035%,14,,,,,,,,,,,,,,,,
0x7EC7bEAABddCC8C312484778683897038085F311,500,0.0035%,14,,,,,,,,,,,,,,,,
0x8151A8cB34bF414D9A0F0a27E5CDfa2e68FD60ba,500,0.0035%,14,,,,,,,,,,,,,,,,
0x83B6A86cdAfD72a3704FB9565d3f149aD9452cD3,500,0.0035%,14,,,,,,,,,,,,,,,,
0x83D7eE0d11BB86e5eA99587bd58f69EB8e748717,500,0.0035%,14,,,,,,,,,,,,,,,,
0x9246ed3DfF555E5A44b220d4fe0bEA740a7C02d8,500,0.0035%,14,,,,,,,,,,,,,,,,
0x95fa4E89923fBA906B97aDF8C712C91C92fd6202,500,0.0035%,14,,,,,,,,,,,,,,,,
0x97716e1b5E26E3F3Bb0F06594296FfeB93b64372,500,0.0035%,14,,,,,,,,,,,,,,,,
0xA32fa89975F1b6847f37D1e1846819CB78683FcE,500,0.0035%,14,,,,,,,,,,,,,,,,
0xa755DC74E06B15FEE479D1D02652e022bB3C901d,500,0.0035%,14,,,,,,,,,,,,,,,,
0xA7EeD299a247f02813d63b2f9a58082e1569523A,500,0.0035%,14,,,,,,,,,,,,,,,,
0xa893EBaeDEC3D3CeB41249e84AEb8fc533f6B802,500,0.0035%,14,,,,,,,,,,,,,,,,
0xAe850b8517EC3E4D35e03C7ff42B655397879009,500,0.0035%,14,,,,,,,,,,,,,,,,
0xAf72Ae447aD3dcdcDfBAA01bB9c7b3C37a031aAf,500,0.0035%,14,,,,,,,,,,,,,,,,
0xb95eAf0999DDE8CF5f62acb9Eb8BB9f7caf68376,500,0.0035%,14,,,,,,,,,,,,,,,,
0xb9ce9290fEa5c0Fb10999B03ADbDE89852515c5D,500,0.0035%,14,,,,,,,,,,,,,,,,
0xC50FdE931575e79dF7345b0B784950Ff8ab85ac2,500,0.0035%,14,,,,,,,,,,,,,,,,
0xc9D2dc1e2B6E1e4649cD8e575d7bD30ac38B9477,500,0.0035%,14,,,,,,,,,,,,,,,,
0xDcf80bC4CF931fF7e399F346522448Ffdc7fde1D,500,0.0035%,14,,,,,,,,,,,,,,,,
0xE055445df7d21c8D16bcA3386653a45C3bd3fd75,500,0.0035%,14,,,,,,,,,,,,,,,,
0xE618dEE52a99E8610988cD418cbedfBBd273F2Fe,500,0.0035%,14,,,,,,,,,,,,,,,,
0xE8A4Bc3d64edd3829cDf37848A10Da68036E891d,500,0.0035%,14,,,,,,,,,,,,,,,,
0xeb3E78dD812CEF1a80201BF36d9AEe1399269114,500,0.0035%,14,,,,,,,,,,,,,,,,
0xECEBbd333da95cD7fa5646Ee9Ba59a7cDB935CA4,500,0.0035%,14,,,,,,,,,,,,,,,,
